SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
040,3,5,37,000,North Carolina,North Carolina,9535483,9535692,9558979,9651025,9747021,9845432,9940387,10042802,23287,92046,95996,98411,94955,102415,29914,121043,119567,119385,119926,120676,18680,79938,79503,84312,84610,85357,11234,41105,40064,35073,35316,35319,5097,18006,23515,21660,23531,25066,6944,30572,31760,38379,34337,38197,12041,48578,55275,60039,57868,63263,12,2363,657,3299,1771,3833,257464,257696,255166,254086,253921,252548,252683,12.602079625,12.327736515,12.186835411,12.122419598,12.077751954,8.3225386106,8.1970111835,8.6065792783,8.5525901152,8.5428807184,4.2795410142,4.1307253318,3.5802561323,3.5698294824,3.534871236,1.8746482302,2.4244710008,2.2110554508,2.3785722491,2.5087086951,3.1829248968,3.2745566229,3.9177330169,3.4708697173,3.8229133498,5.057573127,5.6990276237,6.1287884677,5.8494419665,6.3316220449
050,3,5,37,001,North Carolina,Alamance County,151131,151241,151581,152947,153822,154886,156357,158276,340,1366,875,1064,1471,1919,479,1760,1704,1797,1747,1784,389,1456,1495,1589,1582,1535,90,304,209,208,165,249,37,196,193,221,254,257,214,883,501,538,996,1268,251,1079,694,759,1250,1525,-1,-17,-28,97,56,145,4229,4229,4265,4152,4293,4599,4599,11.558871434,11.109336341,11.642069528,11.225955283,11.340196356,9.5623390953,9.7467475527,10.294517797,10.165690473,9.7573998913,1.9965323386,1.3625887883,1.3475517317,1.0602648092,1.5827964645,1.2872379551,1.258275771,1.431773715,1.6321652214,1.6336493629,5.7991383387,3.2663013538,3.485494383,6.400143939,8.0601844053,7.0863762938,4.5245771248,4.917268098,8.0323091604,9.6938337682
050,3,5,37,003,North Carolina,Alexander County,37198,37193,37247,37118,36976,37006,37364,37325,54,-129,-142,30,358,-39,80,352,363,374,347,358,57,331,365,364,343,363,23,21,-2,10,4,-5,5,10,6,7,10,10,31,-187,-150,-6,205,-40,36,-177,-144,1,215,-30,-5,27,4,19,139,-4,1161,1161,1160,1216,1275,1325,1326,9.4668190681,9.79836424,10.110567435,9.3317197795,9.5864183481,8.9020372487,9.8523497179,9.8402314076,9.2241495227,9.7203068725,0.5647818194,-0.053985478,0.2703360277,0.1075702568,-0.133888524,0.2689437235,0.1619564337,0.1892352194,0.2689256421,0.2677770488,-5.02924763,-4.048910843,-0.162201617,5.5129756622,-1.071108195,-4.760303906,-3.886954409,0.0270336028,5.7819013043,-0.803331146
050,3,5,37,005,North Carolina,Alleghany County,11155,11155,11145,11025,10927,10889,10878,10837,-10,-120,-98,-38,-11,-41,25,93,84,87,97,95,48,135,122,114,112,130,-23,-42,-38,-27,-15,-35,2,5,3,4,9,9,11,-77,-62,-18,6,-9,13,-72,-59,-14,15,0,0,-6,-1,3,-11,-6,111,111,110,110,110,110,110,8.3897158322,7.6530612245,7.9757975798,8.91257408,8.7497121805,12.178619756,11.11516035,10.451045105,10.290807185,11.973290352,-3.788903924,-3.462099125,-2.475247525,-1.378233105,-3.223578172,0.451059991,0.2733236152,0.366703337,0.8269398631,0.8289201013,-6.946323861,-5.648688047,-1.650165017,0.5512932421,-0.828920101,-6.49526387,-5.375364431,-1.28346168,1.3782331052,0
050,3,5,37,007,North Carolina,Anson County,26948,26948,26873,26517,26321,25958,26122,25759,-75,-356,-196,-363,164,-363,59,280,253,266,246,253,97,302,272,294,293,276,-38,-22,-19,-28,-47,-23,6,12,6,8,10,10,-43,-361,-187,-347,174,-319,-37,-349,-181,-339,184,-309,0,15,4,4,27,-31,2484,2484,2483,2472,2326,2754,2748,10.488855591,9.5764411976,10.176170164,9.4470046083,9.7530887994,11.312979959,10.295620576,11.247345971,11.251920123,10.639733236,-0.824124368,-0.719179378,-1.071175807,-1.804915515,-0.886644436,0.4495223825,0.2271092774,0.3060502305,0.3840245776,0.385497581,-13.52313167,-7.078239146,-13.27492875,6.6820276498,-12.29737283,-13.07360929,-6.851129869,-12.96887852,7.0660522273,-11.91187525
050,3,5,37,009,North Carolina,Ashe County,27281,27281,27251,27172,27147,27131,27101,27020,-30,-79,-25,-16,-30,-81,63,251,247,253,224,233,102,329,318,327,336,348,-39,-78,-71,-74,-112,-115,9,32,21,23,31,31,6,-85,30,15,57,4,15,-53,51,38,88,35,-6,52,-5,20,-6,-1,369,369,365,374,367,377,379,9.2240413061,9.0944236823,9.3223773905,8.2608054285,8.6103360987,12.090476453,11.708610247,12.049080659,12.391208143,12.8600728,-2.866435147,-2.614186565,-2.726703268,-4.130402714,-4.249736701,1.1759733936,0.7732101106,0.8474888537,1.1432364656,1.1455811977,-3.123679327,1.1045858723,0.552710122,2.1020799528,0.1478169287,-1.947705933,1.877795983,1.4001989756,3.2453164184,1.2933981264
050,3,5,37,011,North Carolina,Avery County,17797,17795,17730,17761,17619,17679,17726,17689,-65,31,-142,60,47,-37,37,176,131,141,136,135,54,194,189,184,168,189,-17,-18,-58,-43,-32,-54,2,4,4,5,8,8,-42,31,-90,111,74,-6,-40,35,-86,116,82,2,-8,14,2,-13,-3,15,2414,2414,2485,2452,2490,2524,2521,9.9180073822,7.4053137366,7.9891211967,7.682530716,7.623888183,10.932349046,10.684002261,10.425519859,9.4901850021,10.673443456,-1.014341664,-3.278688525,-2.436398663,-1.807654286,-3.049555273,0.2254092587,0.22611645,0.2833021701,0.4519135715,0.4517859664,1.7469217548,-5.087620124,6.2893081761,4.1802005366,-0.338839475,1.9723310135,-4.861503674,6.5726103462,4.6321141082,0.1129464916
050,3,5,37,013,North Carolina,Beaufort County,47759,47773,47781,47692,47507,47440,47513,47651,8,-89,-185,-67,73,138,143,511,498,511,455,474,115,535,544,547,600,585,28,-24,-46,-36,-145,-111,9,40,23,26,33,38,-21,-102,-164,-78,203,185,-12,-62,-141,-52,236,223,-8,-3,2,21,-18,26,503,503,506,512,512,515,515,10.704597111,10.462294772,10.76389986,9.5836887723,9.9617502417,11.207357054,11.428691478,11.522217658,12.637831348,12.294565172,-0.502759943,-0.966396706,-0.758317798,-3.054142576,-2.33281493,0.8379332377,0.4831983529,0.5476739655,0.6950807241,0.7986213274,-2.136729756,-3.445414343,-1.643021896,4.2757996061,3.8880248834,-1.298796518,-2.96221599,-1.095347931,4.9708803303,4.6866462108
050,3,5,37,015,North Carolina,Bertie County,21282,21293,21251,20971,20589,20427,20406,20199,-42,-280,-382,-162,-21,-207,49,195,193,182,167,171,33,266,223,257,256,259,16,-71,-30,-75,-89,-88,0,3,3,3,4,5,-50,-272,-359,-102,76,-131,-50,-269,-356,-99,80,-126,-8,60,4,12,-12,7,1324,1324,1338,1258,1336,1636,1636,9.2368907205,9.2877767084,8.8745855276,8.1796586095,8.4226080532,12.600066316,10.73147257,12.531694948,12.538877868,12.757049624,-3.363175596,-1.443695861,-3.657109421,-4.359219259,-4.334441571,0.1421060111,0.1443695861,0.1462843768,0.1959199667,0.2462750893,-12.88427834,-17.27622714,-4.973668812,3.7224793672,-6.452407339,-12.74217233,-17.13185756,-4.827384435,3.9183993339,-6.20613225
050,3,5,37,017,North Carolina,Bladen County,35190,35190,35168,35001,34911,34830,34542,34318,-22,-167,-90,-81,-288,-224,89,352,358,353,371,357,120,381,385,362,397,438,-31,-29,-27,-9,-26,-81,9,59,39,45,52,53,8,-228,-105,-128,-290,-170,17,-169,-66,-83,-238,-117,-8,31,3,11,-24,-26,511,511,511,512,500,355,355,10.03292052,10.24144639,10.123170015,10.695958023,10.368864362,10.859496359,11.013845978,10.381267834,11.445539987,12.72146384,-0.826575838,-0.772399588,-0.258097819,-0.749581964,-2.352599477,1.6816542918,1.1156882939,1.2904890954,1.4991639278,1.5393552135,-6.498596246,-3.003776176,-3.670724538,-8.360721905,-4.937554458,-4.816941954,-1.888087882,-2.380235443,-6.861557977,-3.398199245
050,3,5,37,019,North Carolina,Brunswick County,107431,107431,108181,110301,112255,115391,118919,122765,750,2120,1954,3136,3528,3846,255,1040,1015,1086,1009,1073,243,1021,1204,1203,1325,1342,12,19,-189,-117,-316,-269,12,29,40,44,59,58,715,1905,2092,3362,3315,4143,727,1934,2132,3406,3374,4201,11,167,11,-153,470,-86,843,954,977,1003,974,963,962,9.5202350766,9.1212998077,9.5411296487,8.6125218727,8.8793631353,9.346307705,10.819748737,10.569041406,11.309803252,11.105410371,0.1739273716,-1.69844893,-1.027911758,-2.697281379,-2.226047235,0.2654680935,0.3594600909,0.3865651055,0.5036063335,0.4799655749,17.43850752,18.799762756,29.537088286,28.295847382,34.28443753,17.703975614,19.159222847,29.923653392,28.799453715,34.764403105
050,3,5,37,021,North Carolina,Buncombe County,238318,238308,238776,241345,244243,247618,250297,253178,468,2569,2898,3375,2679,2881,610,2566,2554,2650,2607,2658,592,2364,2272,2447,2478,2492,18,202,282,203,129,166,58,234,174,206,260,269,376,2031,2431,2794,2054,2115,434,2265,2605,3000,2314,2384,16,102,11,172,236,331,7673,7673,7616,7702,7728,7819,7818,10.688972155,10.519205582,10.775401994,10.471666851,10.558617608,9.8475176049,9.3577271267,9.949965539,9.9535061205,9.8992005561,0.84145455,1.161478455,0.8254364546,0.5181607302,0.6594170515,0.9747542807,0.716656919,0.8376350229,1.0443549602,1.0685734148,8.4603672824,10.012603277,11.360933272,8.2504041855,8.4016088187,9.4351215631,10.729260196,12.198568295,9.2947591456,9.4701822335
050,3,5,37,023,North Carolina,Burke County,90912,90914,90687,90712,89995,89386,88807,88842,-227,25,-717,-609,-579,35,232,809,878,861,857,849,298,995,987,1031,1010,976,-66,-186,-109,-170,-153,-127,22,118,82,92,104,105,-188,72,-702,-535,-476,63,-166,190,-620,-443,-372,168,5,21,12,4,-54,-6,3352,3349,3256,3010,2956,2558,2550,8.9195640549,9.7173878156,9.5996788958,9.6187841273,9.5581737021,10.970292008,10.923760563,11.495085879,11.336023301,10.987959403,-2.050727953,-1.206372747,-1.895406983,-1.717239173,-1.429785701,1.3009994542,0.9075464703,1.0257496613,1.1672736864,1.1821062882,0.7938301755,-7.769483197,-5.96495727,-5.342521872,0.7092637729,2.0948296297,-6.861936726,-4.939207608,-4.175248186,1.8913700612
050,3,5,37,025,North Carolina,Cabarrus County,178011,178182,178649,181299,184409,187477,191929,196762,467,2650,3110,3068,4452,4833,570,2327,2273,2252,2355,2395,384,1386,1406,1489,1417,1466,186,941,867,763,938,929,59,225,157,178,227,232,233,1456,2075,2153,3167,3473,292,1681,2232,2331,3394,3705,-11,28,11,-26,120,199,1600,1600,1587,1411,1413,1394,1391,12.929645393,12.430682402,12.11123839,12.414142106,12.323413714,7.7011123829,7.689194658,8.0078303566,7.4695708555,7.5432670167,5.2285330103,4.7414877443,4.1034080336,4.9445712509,4.7801466975,1.2501805816,0.8586085073,0.9572826081,1.1966073283,1.1937503055,8.0900574527,11.347851291,11.578817164,16.694517219,17.870236255,9.3402380344,12.206459799,12.536099773,17.891124547,19.06398656
050,3,5,37,027,North Carolina,Caldwell County,83029,83029,82959,82261,81919,81890,81434,81287,-70,-698,-342,-29,-456,-147,174,809,822,756,819,796,206,898,847,950,928,916,-32,-89,-25,-194,-109,-120,5,27,32,35,40,40,-31,-623,-355,76,-330,-28,-26,-596,-323,111,-290,12,-12,-13,6,54,-57,-39,968,968,966,941,965,976,976,9.7930032684,10.013399927,9.2302620735,10.029144523,9.7836173573,10.870354679,10.31794372,11.598874299,11.363914673,11.258534547,-1.07735141,-0.304543793,-2.368612225,-1.33477015,-1.47491719,0.3268369447,0.3898160555,0.4273269478,0.4898239083,0.4916390632,-7.541459872,-4.324521866,0.9279099439,-4.041047244,-0.344147344,-7.214622927,-3.934705811,1.3552368917,-3.551223335,0.147491719
050,3,5,37,029,North Carolina,Camden County,9980,9980,9983,10042,10032,10136,10286,10309,3,59,-10,104,150,23,20,93,76,79,109,94,6,76,71,79,50,59,14,17,5,0,59,35,3,12,13,13,16,16,-8,4,-27,87,75,10,-5,16,-14,100,91,26,-6,26,-1,4,0,-38,17,17,17,17,17,17,17,9.2883895131,7.5719836605,7.8341927806,10.674762511,9.1284292304,7.5905118602,7.0738268407,7.8341927806,4.8966800509,5.7295460063,1.6978776529,0.4981568198,0,5.7780824601,3.3988832241,1.1985018727,1.2952077314,1.2891709639,1.5669376163,1.5537751882,0.3995006242,-2.690046827,8.6275287584,7.3450200764,0.9711094926,1.5980024969,-1.394839095,9.9166997223,8.9119576927,2.5248846807
050,3,5,37,031,North Carolina,Carteret County,66469,66469,66697,67356,67729,68447,68730,68879,228,659,373,718,283,149,132,617,644,617,612,636,176,728,756,773,711,783,-44,-111,-112,-156,-99,-147,32,83,153,111,99,121,228,727,329,738,301,104,260,810,482,849,400,225,12,-40,3,25,-18,71,987,987,976,966,980,986,986,9.205314316,9.5347373876,9.0618023734,8.9227785999,9.2435814518,10.861375725,11.192952585,11.352954999,10.366169256,11.380069618,-1.656061409,-1.658215198,-2.291152626,-1.443390656,-2.136488166,1.2383161884,2.2652404042,1.6302432147,1.4433906559,1.7586059051,10.846456252,4.8710071437,10.838914346,4.388490782,1.5115290424,12.084772441,7.1362475478,12.469157561,5.8318814379,3.2701349476
050,3,5,37,033,North Carolina,Caswell County,23719,23719,23686,23569,23172,23232,22956,22941,-33,-117,-397,60,-276,-15,37,215,212,210,211,214,31,270,284,287,272,242,6,-55,-72,-77,-61,-28,2,13,6,8,9,9,-29,-161,-339,113,-229,1,-27,-148,-333,121,-220,10,-12,86,8,16,5,3,1368,1368,1368,1292,1365,1269,1270,9.0995661835,9.0712650564,9.0509438841,9.1365722699,9.3252282284,11.427362184,12.152072057,12.369623308,11.777950983,10.545351548,-2.327796,-3.080807,-3.318679424,-2.641378713,-1.22012332,0.5502063274,0.2567339167,0.3447978623,0.3897116134,0.3921824956,-6.814093747,-14.50546629,4.8702698043,-9.915995497,0.0435758328,-6.263887419,-14.24873238,5.2150676666,-9.526283883,0.4357583284
050,3,5,37,035,North Carolina,Catawba County,154358,154356,154303,154143,154499,154734,154618,155056,-53,-160,356,235,-116,438,438,1791,1820,1756,1727,1733,308,1536,1548,1611,1583,1588,130,255,272,145,144,145,38,135,139,154,191,195,-210,-553,-35,-141,-396,13,-172,-418,104,13,-205,208,-11,3,-20,77,-55,85,2408,2408,2382,2334,2266,2362,2361,11.613053825,11.793599057,11.357132001,11.165274509,11.19241525,9.9596039501,10.031039198,10.419327821,10.234296206,10.255946576,1.6534498745,1.762559859,0.93780418,0.930978303,0.9364686735,0.8753558159,0.9007199279,0.9960127153,1.2348392769,1.2593889058,-3.585716787,-0.226799982,-0.91193372,-2.560190333,0.0839592604,-2.710360971,0.6739199461,0.0840789955,-1.325351056,1.3433481661
050,3,5,37,037,North Carolina,Chatham County,63505,63491,63781,65179,65772,66668,68609,70928,290,1398,593,896,1941,2319,159,670,609,593,619,632,112,598,628,630,628,671,47,72,-19,-37,-9,-39,26,84,54,71,83,85,208,636,587,984,1577,2769,234,720,641,1055,1660,2854,9,606,-29,-122,290,-496,778,778,778,778,787,787,788,10.390818859,9.3011889944,8.9549984899,9.151592658,9.058529279,9.2741935484,9.5913738727,9.5137420719,9.2846529713,9.6175208009,1.1166253102,-0.290184878,-0.558743582,-0.133060313,-0.558991522,1.3027295285,0.8247359699,1.0721836303,1.2271117781,1.2183148556,9.8635235732,8.965185451,14.859559046,23.315123783,39.688398059,11.166253102,9.789921421,15.931742676,24.542235561,40.906712915
050,3,5,37,039,North Carolina,Cherokee County,27444,27444,27428,27138,26978,27078,27087,27178,-16,-290,-160,100,9,91,56,233,206,219,211,216,98,348,354,372,354,350,-42,-115,-148,-153,-143,-134,2,11,10,14,18,19,24,-183,-21,237,129,189,26,-172,-11,251,147,208,0,-3,-1,2,5,17,436,436,436,434,440,434,434,8.5401165561,7.6132751866,8.1027083025,7.7910089541,7.9609324611,12.755195543,13.083006874,13.763504514,13.071171421,12.89965908,-4.215078987,-5.469731687,-5.660796211,-5.280162467,-4.938726619,0.4031814683,0.3695764654,0.5179813527,0.6646358349,0.7002672072,-6.707473518,-0.776110577,8.7686843274,4.7632234838,6.9658159034,-6.30429205,-0.406534112,9.28666568,5.4278593187,7.6660831107
050,3,5,37,041,North Carolina,Chowan County,14793,14793,14746,14811,14727,14734,14616,14394,-47,65,-84,7,-118,-222,39,140,158,168,139,146,62,197,156,184,164,176,-23,-57,2,-16,-25,-30,1,26,23,26,28,28,-26,102,-110,-12,-112,-210,-25,128,-87,14,-84,-182,1,-6,1,9,-9,-10,273,273,273,274,274,273,273,9.4732212335,10.698083824,11.404908184,9.471890971,10.065494657,13.330175593,10.562665042,12.491089915,11.175468484,12.133746984,-3.856954359,0.1354187826,-1.086181732,-1.703577513,-2.068252327,1.7593125148,1.5573159997,1.7650453141,1.9080068143,1.9303688383,6.9019183273,-7.448033042,-0.814636299,-7.632027257,-14.47776629,8.6612308421,-5.890717042,0.9504090153,-5.724020443,-12.54739745
050,3,5,37,043,North Carolina,Clay County,10587,10587,10582,10662,10667,10629,10618,10703,-5,80,5,-38,-11,85,22,78,86,82,78,83,17,118,142,148,143,135,5,-40,-56,-66,-65,-52,2,6,4,5,5,5,-6,117,59,29,44,129,-4,123,63,34,49,134,-6,-3,-2,-6,5,3,91,91,94,92,92,100,100,7.3432498588,8.064138028,7.7009767092,7.3422130183,7.7857511374,11.109019017,13.315204651,13.899323817,13.460723867,12.663571127,-3.765769158,-5.251066623,-6.198347107,-6.118510849,-4.87781999,0.5648653738,0.3750761874,0.4695717506,0.4706546807,0.4690211529,11.014874788,5.5323737634,2.7235161533,4.1417611898,12.100745744,11.579740162,5.9074499508,3.1930879038,4.6124158705,12.569766896
050,3,5,37,045,North Carolina,Cleveland County,98078,98083,97989,97558,97440,97006,97007,96879,-94,-431,-118,-434,1,-128,253,1112,1081,1082,1045,1062,301,1065,1118,1128,1192,1181,-48,47,-37,-46,-147,-119,9,45,37,41,51,52,-55,-534,-117,-429,153,-100,-46,-489,-80,-388,204,-48,0,11,-1,0,-56,39,2050,2050,2074,2059,2034,2104,2105,11.373224851,11.087293203,11.129053825,10.772474009,10.954891018,10.892522002,11.466784275,11.602192897,12.287836382,12.182416472,0.4807028489,-0.379491072,-0.473139072,-1.515362373,-1.227525453,0.4602474086,0.3794910717,0.421710912,0.525737966,0.536397677,-5.461602581,-1.200012308,-4.412536128,1.577213898,-1.031533994,-5.001355173,-0.820521236,-3.990825216,2.1029518641,-0.495136317
050,3,5,37,047,North Carolina,Columbus County,58098,58098,57925,57811,57572,57136,56938,56694,-173,-114,-239,-436,-198,-244,143,648,654,635,619,630,158,674,589,744,713,694,-15,-26,65,-109,-94,-64,2,31,22,25,30,30,-154,-180,-322,-375,-100,-232,-152,-149,-300,-350,-70,-202,-6,61,-4,23,-34,22,2925,2925,2925,2899,2838,2896,2894,11.197898666,11.336158706,11.071590473,10.85260445,11.088425796,11.647197069,10.209476266,12.972068208,12.500657468,12.214869051,-0.449298403,1.1266824402,-1.900477735,-1.648053018,-1.126443255,0.5357019424,0.3813386721,0.4358893887,0.5259743675,0.528020276,-3.110527407,-5.581411473,-6.538340831,-1.753247892,-4.083356801,-2.574825465,-5.200072801,-6.102451442,-1.227273524,-3.555336525
050,3,5,37,049,North Carolina,Craven County,103505,103505,103939,104705,105327,104419,104350,103451,434,766,622,-908,-69,-899,409,1745,1631,1531,1499,1493,195,1011,956,1010,1014,991,214,734,675,521,485,502,134,216,731,448,345,476,77,-152,-781,-1972,-918,-1979,211,64,-50,-1524,-573,-1503,9,-32,-3,95,19,102,4939,4939,4900,5237,5099,4998,4997,16.727056613,15.53096671,14.598609747,14.360369595,14.36951699,9.6911485593,9.1033747239,9.6306961754,9.7140859036,9.5379714246,7.0359080539,6.427591986,4.9679135717,4.6462836915,4.8315455652,2.0705124518,6.9608440619,4.2718335511,3.3050883991,4.5813061535,-1.457027281,-7.436961987,-18.8036959,-8.794409132,-19.04706907,0.6134851709,-0.476117925,-14.53186235,-5.489320732,-14.46576292
050,3,5,37,051,North Carolina,Cumberland County,319431,319431,320150,323865,323143,326354,325814,323838,719,3715,-722,3211,-540,-1976,1374,5966,5650,5550,5813,5619,514,2270,2292,2388,2414,2438,860,3696,3358,3162,3399,3181,465,730,2825,1712,1533,1888,-635,-584,-7063,-1776,-5512,-7279,-170,146,-4238,-64,-3979,-5391,29,-127,158,113,40,234,10157,10176,8704,8148,8459,7769,7784,18.527518769,17.465008161,17.090148222,17.826694962,17.298492116,7.049525244,7.0849201246,7.3533826946,7.4030004539,7.5055568212,11.477993525,10.380088036,9.7367655278,10.423694508,9.7929352946,2.2670279419,8.7325040803,5.2717718481,4.7012426246,5.812342608,-1.813622354,-21.83280578,-5.468847431,-16.90361993,-22.40892047,0.4534055884,-13.1003017,-0.197075583,-12.2023773,-16.59657786
050,3,5,37,053,North Carolina,Currituck County,23547,23547,23663,23900,24032,24340,24927,25263,116,237,132,308,587,336,68,216,234,241,246,268,29,201,230,234,208,209,39,15,4,7,38,59,2,7,4,5,5,5,72,221,124,295,541,247,74,228,128,300,546,252,3,-6,0,1,3,25,135,135,142,154,182,191,192,9.0826903265,9.7638320955,9.9644422393,9.9864006333,10.679418211,8.4519479427,9.5969289827,9.6750186058,8.4437859013,8.3283522614,0.6307423838,0.1669031127,0.2894236335,1.542614732,2.3510659494,0.2943464458,0.1669031127,0.2067311668,0.2029756226,0.1992428771,9.2929377878,5.173996495,12.197138841,21.961962368,9.8425981271,9.5872842335,5.3408996078,12.403870007,22.164937991,10.041841004
050,3,5,37,055,North Carolina,Dare County,33920,33920,33986,34193,34463,34913,35083,35663,66,207,270,450,170,580,96,361,386,368,342,337,91,300,305,292,291,303,5,61,81,76,51,34,0,8,20,20,20,22,58,155,165,337,84,474,58,163,185,357,104,496,3,-17,4,17,15,50,152,152,152,133,135,152,152,10.589771044,11.24446516,10.608856089,9.7719869707,9.527040398,8.8003637484,8.8848753204,8.417896679,8.3147608435,8.5658553134,1.7894072955,2.3595898392,2.1909594096,1.4572261272,0.9611850847,0.2346763666,0.5826147751,0.5765682657,0.5714612264,0.6219432901,4.5468546033,4.8065718947,9.7151752768,2.4001371507,13.400050886,4.7815309699,5.3891866698,10.291743542,2.9715983771,14.021994176
050,3,5,37,057,North Carolina,Davidson County,162878,162878,162884,163340,163516,163788,164067,164622,6,456,176,272,279,555,413,1729,1744,1679,1727,1731,326,1584,1602,1742,1720,1685,87,145,142,-63,7,46,22,96,91,101,120,121,-96,69,-46,140,164,268,-74,165,45,241,284,389,-7,146,-11,94,-12,120,1691,1691,1695,1700,1733,1783,1785,10.600078474,10.671365984,10.259575196,10.53514511,10.532752845,9.7111187405,9.8024818269,10.644538411,10.492443306,10.252853001,0.8889597332,0.8688841569,-0.384963215,0.0427018042,0.2798998445,0.5885526509,0.5568201287,0.6171632488,0.7320309283,0.7362582867,0.4230222179,-0.281469516,0.8554738103,1.0004422687,1.6307208334,1.0115748688,0.2753506131,1.4726370591,1.732473197,2.3669791201
050,3,5,37,059,North Carolina,Davie County,41240,41222,41281,41344,41325,41490,41322,41753,59,63,-19,165,-168,431,75,370,400,389,366,363,105,400,401,430,415,379,-30,-30,-1,-41,-49,-16,5,20,19,20,26,26,87,76,-30,164,-152,434,92,96,-11,184,-126,460,-3,-3,-7,22,7,-13,365,365,365,369,377,380,380,8.9561270802,9.6771462096,9.3944333756,8.8392986524,8.7390911827,9.6822995461,9.7013390751,10.384592163,10.022702024,9.1242852844,-0.726172466,-0.024192866,-0.990158788,-1.183403371,-0.385194102,0.4841149773,0.459664445,0.4830042867,0.6279283196,0.6259404153,1.8396369138,-0.725785966,3.9606351506,-3.670965561,10.448390009,2.3237518911,-0.266121521,4.4436394373,-3.043037241,11.074330424
050,3,5,37,061,North Carolina,Duplin County,58505,58505,58690,59395,59595,59499,59618,59159,185,705,200,-96,119,-459,174,780,784,779,726,761,92,478,495,542,526,514,82,302,289,237,200,247,53,205,152,174,196,200,61,190,-237,-469,-257,-933,114,395,-85,-295,-61,-733,-11,8,-4,-38,-20,27,679,679,679,679,497,359,358,13.210822712,13.177577948,13.082103213,12.189695845,12.813928623,8.0958631494,8.320026893,9.1020538398,8.8316529127,8.6548742602,5.114959563,4.8575510547,3.9800493728,3.3580429326,4.1590543624,3.4720752001,2.5548365409,2.9220615648,3.2908820739,3.3676553542,3.2180209171,-3.983528028,-7.876131459,-4.315085168,-15.71011223,6.6900961172,-1.428691487,-4.954069894,-1.024203094,-12.34245687
050,3,5,37,063,North Carolina,Durham County,267587,269974,270878,276552,282614,288642,295323,300952,904,5674,6062,6028,6681,5629,1108,4214,4322,4248,4333,4375,359,1811,1694,1879,1841,1915,749,2403,2628,2369,2492,2460,303,1444,1310,1448,1657,1667,-153,1708,2059,2039,2329,1248,150,3152,3369,3487,3986,2915,5,119,65,172,203,254,12508,12512,12898,12807,12722,12884,12895,15.39557569,15.458736762,14.872491492,14.839930475,14.674437131,6.6163710429,6.0590236173,6.578486703,6.305172399,6.4232107668,8.7792046472,9.3997131442,8.2940047894,8.5347580763,8.2512263637,5.2755603456,4.6855495506,5.0695309984,5.6749976454,5.5913798164,6.2400672232,7.3645393318,7.1386558741,7.9765054413,4.1859880089,11.515627569,12.050088882,12.208186872,13.651503087,9.7773678252
